sentid	pairid	sentence	comparison	ROI	word
4806	2403	les chirurgiens devant le chef est jeune	unexpected	5	est
4807	2404	les chirurgiens devant le chef sont petits	expected	5	sont
4808	2404	les chirurgiens devant le chef est petit	unexpected	5	est
4809	2405	les chirurgiens devant le chef sont grands	expected	5	sont
4810	2405	les chirurgiens devant le chef est grand	unexpected	5	est
4811	2406	les chirurgiens devant le chef déménagent	expected	5	déménagent
4812	2406	les chirurgiens devant le chef déménage	unexpected	5	déménage
4813	2407	les chirurgiens devant le chef parlent	expected	5	parlent
4814	2407	les chirurgiens devant le chef parle	unexpected	5	parle
4815	2408	les chirurgiens devant le chef retournent	expected	5	retournent
4816	2408	les chirurgiens devant le chef retourne	unexpected	5	retourne
4817	2409	les sénateurs devant le chef sont vieux	expected	5	sont
4818	2409	les sénateurs devant le chef est vieux	unexpected	5	est
4819	2410	les sénateurs devant le chef sont jeunes	expected	5	sont
4820	2410	les sénateurs devant le chef est jeune	unexpected	5	est
4821	2411	les sénateurs devant le chef sont petits	expected	5	sont
4822	2411	les sénateurs devant le chef est petit	unexpected	5	est
4823	2412	les sénateurs devant le chef sont grands	expected	5	sont
4824	2412	les sénateurs devant le chef est grand	unexpected	5	est
4825	2413	les sénateurs devant le chef déménagent	expected	5	déménagent
4826	2413	les sénateurs devant le chef déménage	unexpected	5	déménage
4827	2414	les sénateurs devant le chef parlent	expected	5	parlent
4828	2414	les sénateurs devant le chef parle	unexpected	5	parle
4829	2415	les sénateurs devant le chef retournent	expected	5	retournent
4830	2415	les sénateurs devant le chef retourne	unexpected	5	retourne
4831	2416	les professeurs devant le chef sont vieux	expected	5	sont
4832	2416	les professeurs devant le chef est vieux	unexpected	5	est
4833	2417	les professeurs devant le chef sont jeunes	expected	5	sont
4834	2417	les professeurs devant le chef est jeune	unexpected	5	est
4835	2418	les professeurs devant le chef sont petits	expected	5	sont
4836	2418	les professeurs devant le chef est petit	unexpected	5	est
4837	2419	les professeurs devant le chef sont grands	expected	5	sont
4838	2419	les professeurs devant le chef est grand	unexpected	5	est
4839	2420	les professeurs devant le chef déménagent	expected	5	déménagent
4840	2420	les professeurs devant le chef déménage	unexpected	5	déménage
4841	2421	les professeurs devant le chef parlent	expected	5	parlent
4842	2421	les professeurs devant le chef parle	unexpected	5	parle
4843	2422	les professeurs devant le chef retournent	expected	5	retournent
4844	2422	les professeurs devant le chef retourne	unexpected	5	retourne
4845	2423	les clients devant le chef sont vieux	expected	5	sont
4846	2423	les clients devant le chef est vieux	unexpected	5	est
4847	2424	les clients devant le chef sont jeunes	expected	5	sont
4848	2424	les clients devant le chef est jeune	unexpected	5	est
4849	2425	les clients devant le chef sont petits	expected	5	sont
4850	2425	les clients devant le chef est petit	unexpected	5	est
4851	2426	les clients devant le chef sont grands	expected	5	sont
4852	2426	les clients devant le chef est grand	unexpected	5	est
4853	2427	les clients devant le chef déménagent	expected	5	déménagent
4854	2427	les clients devant le chef déménage	unexpected	5	déménage
4855	2428	les clients devant le chef parlent	expected	5	parlent
4856	2428	les clients devant le chef parle	unexpected	5	parle
4857	2429	les clients devant le chef retournent	expected	5	retournent
4858	2429	les clients devant le chef retourne	unexpected	5	retourne
4859	2430	les officiers devant le chef sont vieux	expected	5	sont
4860	2430	les officiers devant le chef est vieux	unexpected	5	est
4861	2431	les officiers devant le chef sont jeunes	expected	5	sont
4862	2431	les officiers devant le chef est jeune	unexpected	5	est
4863	2432	les officiers devant le chef sont petits	expected	5	sont
4864	2432	les officiers devant le chef est petit	unexpected	5	est
4865	2433	les officiers devant le chef sont grands	expected	5	sont
4866	2433	les officiers devant le chef est grand	unexpected	5	est
4867	2434	les officiers devant le chef déménagent	expected	5	déménagent
4868	2434	les officiers devant le chef déménage	unexpected	5	déménage
4869	2435	les officiers devant le chef parlent	expected	5	parlent
4870	2435	les officiers devant le chef parle	unexpected	5	parle
4871	2436	les officiers devant le chef retournent	expected	5	retournent
4872	2436	les officiers devant le chef retourne	unexpected	5	retourne
4873	2437	les pilotes devant le chef sont vieux	expected	5	sont
4874	2437	les pilotes devant le chef est vieux	unexpected	5	est
4875	2438	les pilotes devant le chef sont jeunes	expected	5	sont
4876	2438	les pilotes devant le chef est jeune	unexpected	5	est
4877	2439	les pilotes devant le chef sont petits	expected	5	sont
4878	2439	les pilotes devant le chef est petit	unexpected	5	est
4879	2440	les pilotes devant le chef sont grands	expected	5	sont
4880	2440	les pilotes devant le chef est grand	unexpected	5	est
4881	2441	les pilotes devant le chef déménagent	expected	5	déménagent
4882	2441	les pilotes devant le chef déménage	unexpected	5	déménage
4883	2442	les pilotes devant le chef parlent	expected	5	parlent
4884	2442	les pilotes devant le chef parle	unexpected	5	parle
4885	2443	les pilotes devant le chef retournent	expected	5	retournent
4886	2443	les pilotes devant le chef retourne	unexpected	5	retourne
4887	2444	les consultants devant le chef sont vieux	expected	5	sont
4888	2444	les consultants devant le chef est vieux	unexpected	5	est
4889	2445	les consultants devant le chef sont jeunes	expected	5	sont
4890	2445	les consultants devant le chef est jeune	unexpected	5	est
4891	2446	les consultants devant le chef sont petits	expected	5	sont
4892	2446	les consultants devant le chef est petit	unexpected	5	est
4893	2447	les consultants devant le chef sont grands	expected	5	sont
4894	2447	les consultants devant le chef est grand	unexpected	5	est
4895	2448	les consultants devant le chef déménagent	expected	5	déménagent
4896	2448	les consultants devant le chef déménage	unexpected	5	déménage
4897	2449	les consultants devant le chef parlent	expected	5	parlent
4898	2449	les consultants devant le chef parle	unexpected	5	parle
4899	2450	les consultants devant le chef retournent	expected	5	retournent
4900	2450	les consultants devant le chef retourne	unexpected	5	retourne
4901	2451	les auteurs derrière le chef sont vieux	expected	5	sont
4902	2451	les auteurs derrière le chef est vieux	unexpected	5	est
4903	2452	les auteurs derrière le chef sont jeunes	expected	5	sont
4904	2452	les auteurs derrière le chef est jeune	unexpected	5	est
4905	2453	les auteurs derrière le chef sont petits	expected	5	sont
4906	2453	les auteurs derrière le chef est petit	unexpected	5	est
4907	2454	les auteurs derrière le chef sont grands	expected	5	sont
4908	2454	les auteurs derrière le chef est grand	unexpected	5	est
4909	2455	les auteurs derrière le chef déménagent	expected	5	déménagent
4910	2455	les auteurs derrière le chef déménage	unexpected	5	déménage
4911	2456	les auteurs derrière le chef parlent	expected	5	parlent
4912	2456	les auteurs derrière le chef parle	unexpected	5	parle
4913	2457	les auteurs derrière le chef retournent	expected	5	retournent
4914	2457	les auteurs derrière le chef retourne	unexpected	5	retourne
4915	2458	les directeurs derrière le chef sont vieux	expected	5	sont
4916	2458	les directeurs derrière le chef est vieux	unexpected	5	est
4917	2459	les directeurs derrière le chef sont jeunes	expected	5	sont
4918	2459	les directeurs derrière le chef est jeune	unexpected	5	est
4919	2460	les directeurs derrière le chef sont petits	expected	5	sont
4920	2460	les directeurs derrière le chef est petit	unexpected	5	est
4921	2461	les directeurs derrière le chef sont grands	expected	5	sont
4922	2461	les directeurs derrière le chef est grand	unexpected	5	est
4923	2462	les directeurs derrière le chef déménagent	expected	5	déménagent
4924	2462	les directeurs derrière le chef déménage	unexpected	5	déménage
4925	2463	les directeurs derrière le chef parlent	expected	5	parlent
4926	2463	les directeurs derrière le chef parle	unexpected	5	parle
4927	2464	les directeurs derrière le chef retournent	expected	5	retournent
4928	2464	les directeurs derrière le chef retourne	unexpected	5	retourne
4929	2465	les agriculteurs derrière le chef sont vieux	expected	5	sont
4930	2465	les agriculteurs derrière le chef est vieux	unexpected	5	est
4931	2466	les agriculteurs derrière le chef sont jeunes	expected	5	sont
4932	2466	les agriculteurs derrière le chef est jeune	unexpected	5	est
4933	2467	les agriculteurs derrière le chef sont petits	expected	5	sont
4934	2467	les agriculteurs derrière le chef est petit	unexpected	5	est
4935	2468	les agriculteurs derrière le chef sont grands	expected	5	sont
4936	2468	les agriculteurs derrière le chef est grand	unexpected	5	est
4937	2469	les agriculteurs derrière le chef déménagent	expected	5	déménagent
4938	2469	les agriculteurs derrière le chef déménage	unexpected	5	déménage
4939	2470	les agriculteurs derrière le chef parlent	expected	5	parlent
4940	2470	les agriculteurs derrière le chef parle	unexpected	5	parle
4941	2471	les agriculteurs derrière le chef retournent	expected	5	retournent
4942	2471	les agriculteurs derrière le chef retourne	unexpected	5	retourne
4943	2472	les chirurgiens derrière le chef sont vieux	expected	5	sont
4944	2472	les chirurgiens derrière le chef est vieux	unexpected	5	est
4945	2473	les chirurgiens derrière le chef sont jeunes	expected	5	sont
4946	2473	les chirurgiens derrière le chef est jeune	unexpected	5	est
4947	2474	les chirurgiens derrière le chef sont petits	expected	5	sont
4948	2474	les chirurgiens derrière le chef est petit	unexpected	5	est
4949	2475	les chirurgiens derrière le chef sont grands	expected	5	sont
4950	2475	les chirurgiens derrière le chef est grand	unexpected	5	est
4951	2476	les chirurgiens derrière le chef déménagent	expected	5	déménagent
4952	2476	les chirurgiens derrière le chef déménage	unexpected	5	déménage
4953	2477	les chirurgiens derrière le chef parlent	expected	5	parlent
4954	2477	les chirurgiens derrière le chef parle	unexpected	5	parle
4955	2478	les chirurgiens derrière le chef retournent	expected	5	retournent
4956	2478	les chirurgiens derrière le chef retourne	unexpected	5	retourne
4957	2479	les sénateurs derrière le chef sont vieux	expected	5	sont
4958	2479	les sénateurs derrière le chef est vieux	unexpected	5	est
4959	2480	les sénateurs derrière le chef sont jeunes	expected	5	sont
4960	2480	les sénateurs derrière le chef est jeune	unexpected	5	est
4961	2481	les sénateurs derrière le chef sont petits	expected	5	sont
4962	2481	les sénateurs derrière le chef est petit	unexpected	5	est
4963	2482	les sénateurs derrière le chef sont grands	expected	5	sont
4964	2482	les sénateurs derrière le chef est grand	unexpected	5	est
4965	2483	les sénateurs derrière le chef déménagent	expected	5	déménagent
4966	2483	les sénateurs derrière le chef déménage	unexpected	5	déménage
4967	2484	les sénateurs derrière le chef parlent	expected	5	parlent
4968	2484	les sénateurs derrière le chef parle	unexpected	5	parle
4969	2485	les sénateurs derrière le chef retournent	expected	5	retournent
4970	2485	les sénateurs derrière le chef retourne	unexpected	5	retourne
4971	2486	les professeurs derrière le chef sont vieux	expected	5	sont
4972	2486	les professeurs derrière le chef est vieux	unexpected	5	est
4973	2487	les professeurs derrière le chef sont jeunes	expected	5	sont
4974	2487	les professeurs derrière le chef est jeune	unexpected	5	est
